CustomerKey,CustomerName,Segment,Gender,AgeBand,City,Region,Country,JoinDate,LoyaltyTier,IncomeBand,IsCorporate,PreferredChannelKey
7436,Alex Davis 2436,Consumer,M,55+,Los Angeles,West,USA,2020-01-14,Gold,Mid,0,3
7437,Drew Lewis 2437,Small Business,NA,35-44,Detroit,North,USA,2020-08-08,Gold,Upper-Mid,1,2
7438,Alex Brown 2438,Consumer,M,18-24,Atlanta,South,USA,2020-01-17,Bronze,Low,0,1
7439,Sam Green 2439,Consumer,F,45-54,Minneapolis,North,USA,2021-08-06,Bronze,Mid,0,2
7440,Alex Hall 2440,Consumer,M,25-34,Minneapolis,North,USA,2025-06-03,Gold,Upper-Mid,0,3
7441,Rowan Scott 2441,Consumer,NA,35-44,Phoenix,West,USA,2021-05-21,Bronze,Lower-Mid,0,1
7442,Avery Lee 2442,Consumer,F,35-44,Washington,East,USA,2024-04-18,Silver,Upper-Mid,0,2
7443,Drew Green 2443,Consumer,M,25-34,New York,East,USA,2025-07-06,Silver,High,0,2
7444,Jamie Brown 2444,Corporate,M,45-54,Houston,South,USA,2022-03-29,Bronze,Upper-Mid,1,1
7445,Taylor Lewis 2445,Consumer,M,25-34,Cleveland,North,USA,2019-09-25,Gold,Mid,0,2
7446,Drew Smith 2446,Consumer,F,18-24,San Francisco,West,USA,2024-12-26,Silver,Mid,0,1
7447,Casey Smith 2447,Consumer,M,55+,Detroit,North,USA,2019-03-29,Bronze,Mid,0,4
7448,Cameron Hall 2448,Corporate,M,45-54,Phoenix,West,USA,2025-07-19,Gold,Mid,1,2
7449,Morgan Lewis 2449,Small Business,F,18-24,Los Angeles,West,USA,2019-08-08,Platinum,Mid,1,3
7450,Logan Scott 2450,Home Office,F,35-44,Phoenix,West,USA,2022-07-06,Silver,Lower-Mid,0,1
7451,Jordan Johnson 2451,Consumer,F,35-44,Dallas,South,USA,2025-06-08,Gold,Mid,0,1
7452,Taylor Green 2452,Corporate,F,25-34,Minneapolis,North,USA,2022-04-18,Bronze,High,1,3
7453,Morgan Brown 2453,Consumer,NA,35-44,Phoenix,West,USA,2022-05-26,Silver,Upper-Mid,0,4
7454,Morgan Allen 2454,Home Office,F,35-44,Philadelphia,East,USA,2019-04-19,Gold,Upper-Mid,0,2
7455,Jamie Wright 2455,Consumer,NA,35-44,Chicago,North,USA,2023-04-25,Silver,High,0,1
7456,Skyler Walker 2456,Home Office,NA,45-54,Los Angeles,West,USA,2021-08-22,Bronze,Mid,0,4
7457,Taylor Davis 2457,Corporate,NA,35-44,Washington,East,USA,2020-09-15,Platinum,Lower-Mid,1,2
7458,Rowan Brown 2458,Small Business,NA,25-34,Washington,East,USA,2024-05-16,Silver,Mid,1,1
7459,Morgan Wright 2459,Consumer,F,55+,Detroit,North,USA,2024-05-26,Platinum,Mid,0,4
7460,Parker Young 2460,Consumer,F,35-44,Los Angeles,West,USA,2021-07-26,Gold,Mid,0,1
7461,Alex Lewis 2461,Consumer,NA,45-54,Cleveland,North,USA,2025-04-01,Silver,High,0,2
7462,Morgan Scott 2462,Consumer,NA,35-44,Washington,East,USA,2025-09-07,Silver,Low,0,1
7463,Drew Scott 2463,Consumer,F,35-44,Philadelphia,East,USA,2021-08-30,Bronze,Lower-Mid,0,2
7464,Jamie Allen 2464,Consumer,F,25-34,Cleveland,North,USA,2020-05-31,Silver,Upper-Mid,0,1
7465,Alex Smith 2465,Consumer,F,35-44,Detroit,North,USA,2020-03-31,Silver,Upper-Mid,0,1
7466,Jordan Scott 2466,Consumer,NA,35-44,Washington,East,USA,2025-04-20,Bronze,Lower-Mid,0,3
7467,Drew Brown 2467,Home Office,F,18-24,Detroit,North,USA,2025-03-27,Silver,Mid,0,1
7468,Skyler Smith 2468,Small Business,NA,35-44,Washington,East,USA,2025-04-15,Gold,Mid,0,4
7469,Riley Hall 2469,Consumer,F,35-44,Chicago,North,USA,2024-03-24,Platinum,Lower-Mid,0,4
7470,Jordan Allen 2470,Small Business,F,25-34,Philadelphia,East,USA,2019-10-22,Gold,Mid,0,1
7471,Parker King 2471,Small Business,M,45-54,San Francisco,West,USA,2020-05-12,Silver,Low,1,4
7472,Casey Davis 2472,Consumer,F,45-54,Dallas,South,USA,2023-11-23,Silver,Mid,0,1
7473,Casey Davis 2473,Small Business,F,45-54,Cleveland,North,USA,2020-08-26,Bronze,Mid,0,2
7474,Taylor Wright 2474,Home Office,NA,25-34,Houston,South,USA,2023-07-06,Gold,High,0,1
7475,Skyler Scott 2475,Corporate,NA,35-44,Miami,South,USA,2020-11-08,Platinum,Lower-Mid,1,2
7476,Parker Davis 2476,Consumer,F,45-54,Philadelphia,East,USA,2023-10-25,Gold,Upper-Mid,0,2
7477,Logan Brown 2477,Consumer,F,18-24,Chicago,North,USA,2021-11-20,Bronze,Upper-Mid,0,1
7478,Sam Clark 2478,Consumer,NA,25-34,Phoenix,West,USA,2019-08-17,Gold,High,0,2
7479,Cameron Allen 2479,Consumer,F,25-34,Miami,South,USA,2022-12-30,Silver,Mid,0,1
7480,Avery Lee 2480,Home Office,F,25-34,Washington,East,USA,2023-06-14,Silver,Low,0,1
7481,Logan Smith 2481,Consumer,F,35-44,Philadelphia,East,USA,2022-11-12,Silver,Mid,0,4
7482,Cameron Wright 2482,Small Business,NA,25-34,San Francisco,West,USA,2023-01-10,Platinum,Upper-Mid,1,2
7483,Riley Young 2483,Small Business,F,18-24,Atlanta,South,USA,2024-05-17,Silver,High,1,2
7484,Sam Lewis 2484,Consumer,NA,35-44,Miami,South,USA,2023-11-01,Bronze,Lower-Mid,0,4
7485,Alex Wright 2485,Consumer,F,35-44,Boston,East,USA,2023-01-20,Silver,Lower-Mid,0,3
7486,Rowan Hall 2486,Corporate,F,35-44,Houston,South,USA,2021-07-03,Platinum,Upper-Mid,0,1
7487,Rowan Walker 2487,Consumer,F,45-54,San Francisco,West,USA,2022-12-17,Gold,Lower-Mid,0,2
7488,Alex Johnson 2488,Consumer,NA,35-44,Dallas,South,USA,2019-04-03,Silver,Lower-Mid,0,2
7489,Taylor Walker 2489,Corporate,NA,45-54,Cleveland,North,USA,2021-05-07,Silver,Lower-Mid,0,3
7490,Rowan King 2490,Consumer,F,18-24,Philadelphia,East,USA,2023-01-28,Gold,Low,0,1
7491,Taylor Lewis 2491,Small Business,F,25-34,Philadelphia,East,USA,2019-07-15,Bronze,Mid,1,1
7492,Jamie Young 2492,Consumer,NA,25-34,Atlanta,South,USA,2021-02-18,Silver,Mid,0,4
7493,Sam Wright 2493,Home Office,F,35-44,Boston,East,USA,2023-11-16,Gold,Lower-Mid,0,4
7494,Jamie Lewis 2494,Small Business,F,25-34,Chicago,North,USA,2023-10-13,Silver,Upper-Mid,1,2
7495,Alex Davis 2495,Consumer,M,25-34,Detroit,North,USA,2021-11-01,Bronze,Low,0,1
7496,Alex Smith 2496,Corporate,NA,35-44,Seattle,West,USA,2022-04-03,Gold,Lower-Mid,0,1
7497,Taylor Allen 2497,Consumer,M,45-54,Cleveland,North,USA,2020-11-27,Silver,Mid,0,1
7498,Drew Smith 2498,Consumer,NA,35-44,Minneapolis,North,USA,2023-07-29,Silver,High,0,2
7499,Taylor King 2499,Consumer,M,25-34,Dallas,South,USA,2021-09-28,Silver,Lower-Mid,0,3
7500,Parker Brown 2500,Consumer,M,35-44,Minneapolis,North,USA,2022-05-30,Bronze,High,0,3
7501,Taylor Clark 2501,Home Office,NA,55+,Washington,East,USA,2021-03-23,Silver,Low,0,1
7502,Drew Clark 2502,Small Business,M,35-44,Minneapolis,North,USA,2023-11-19,Gold,Mid,1,2
7503,Jordan Walker 2503,Consumer,M,35-44,Miami,South,USA,2019-03-18,Platinum,Low,0,4
7504,Skyler Walker 2504,Small Business,F,45-54,New York,East,USA,2023-11-04,Bronze,Upper-Mid,1,3
7505,Cameron Brown 2505,Corporate,M,55+,Houston,South,USA,2022-09-07,Platinum,Upper-Mid,1,2
7506,Logan Clark 2506,Consumer,NA,25-34,Dallas,South,USA,2022-08-08,Silver,Mid,0,4
7507,Logan Walker 2507,Corporate,NA,45-54,Chicago,North,USA,2021-07-04,Bronze,Lower-Mid,1,2
7508,Sam Wright 2508,Small Business,NA,18-24,Miami,South,USA,2023-05-13,Bronze,Mid,1,2
7509,Jordan Green 2509,Small Business,M,35-44,Los Angeles,West,USA,2020-11-18,Bronze,Upper-Mid,0,2
7510,Parker Brown 2510,Consumer,M,35-44,Los Angeles,West,USA,2019-10-16,Bronze,Mid,0,2
7511,Cameron Walker 2511,Corporate,M,25-34,Dallas,South,USA,2020-03-09,Gold,Upper-Mid,1,2
7512,Rowan Green 2512,Consumer,M,45-54,San Francisco,West,USA,2019-07-19,Platinum,Upper-Mid,0,1
7513,Taylor Hall 2513,Small Business,M,45-54,Seattle,West,USA,2025-04-16,Gold,Mid,1,1
7514,Avery Lewis 2514,Home Office,NA,25-34,Boston,East,USA,2025-05-17,Bronze,Low,0,1
7515,Sam Walker 2515,Small Business,NA,55+,Philadelphia,East,USA,2021-10-31,Gold,Lower-Mid,0,4
7516,Drew Lee 2516,Corporate,NA,25-34,Phoenix,West,USA,2023-04-29,Silver,High,0,1
7517,Jordan King 2517,Home Office,M,18-24,Seattle,West,USA,2021-11-27,Bronze,Mid,0,4
7518,Rowan King 2518,Home Office,NA,45-54,Atlanta,South,USA,2024-03-07,Gold,Upper-Mid,0,2
7519,Sam Walker 2519,Consumer,NA,45-54,Seattle,West,USA,2024-07-28,Bronze,Mid,0,3
7520,Riley Scott 2520,Consumer,F,55+,Cleveland,North,USA,2019-06-09,Silver,High,0,1
7521,Drew Walker 2521,Small Business,M,55+,Los Angeles,West,USA,2020-01-20,Gold,Mid,1,1
7522,Parker Brown 2522,Consumer,M,35-44,Chicago,North,USA,2020-08-31,Bronze,Upper-Mid,0,2
7523,Morgan Lewis 2523,Consumer,NA,35-44,New York,East,USA,2022-10-24,Bronze,Mid,0,2
7524,Logan Lee 2524,Consumer,NA,45-54,Detroit,North,USA,2022-07-14,Bronze,Mid,0,1
7525,Avery Lee 2525,Consumer,M,35-44,New York,East,USA,2019-08-08,Bronze,High,0,1
7526,Casey Wright 2526,Consumer,NA,25-34,Phoenix,West,USA,2019-05-17,Silver,Upper-Mid,0,1
7527,Alex Green 2527,Home Office,F,18-24,Washington,East,USA,2023-08-11,Bronze,Lower-Mid,0,1
7528,Logan Clark 2528,Home Office,NA,25-34,Philadelphia,East,USA,2024-04-09,Gold,Low,0,1
7529,Taylor Walker 2529,Home Office,NA,45-54,Dallas,South,USA,2019-02-28,Gold,Lower-Mid,0,2
7530,Taylor Scott 2530,Home Office,F,55+,Los Angeles,West,USA,2025-01-25,Silver,Mid,0,2
7531,Casey Hall 2531,Consumer,NA,25-34,Washington,East,USA,2019-01-18,Platinum,Mid,0,1
7532,Casey Brown 2532,Consumer,NA,25-34,Philadelphia,East,USA,2019-01-28,Silver,Mid,0,2
7533,Taylor Walker 2533,Consumer,M,45-54,Boston,East,USA,2021-02-24,Silver,Mid,0,1
7534,Taylor King 2534,Consumer,NA,45-54,Los Angeles,West,USA,2023-06-28,Silver,Upper-Mid,0,4
7535,Skyler Smith 2535,Small Business,F,55+,Miami,South,USA,2021-01-22,Bronze,Mid,1,1
7536,Logan Allen 2536,Consumer,F,25-34,Cleveland,North,USA,2024-03-08,Bronze,Upper-Mid,0,4
7537,Morgan Allen 2537,Consumer,F,25-34,Detroit,North,USA,2019-05-16,Silver,Mid,0,4
7538,Jordan Hall 2538,Consumer,NA,25-34,Cleveland,North,USA,2021-08-31,Gold,Upper-Mid,0,2
7539,Casey Wright 2539,Corporate,NA,35-44,Detroit,North,USA,2020-04-05,Bronze,Lower-Mid,0,1
7540,Alex Green 2540,Consumer,NA,25-34,Miami,South,USA,2020-08-18,Silver,Mid,0,2
7541,Alex Clark 2541,Consumer,M,35-44,Boston,East,USA,2022-08-20,Silver,Mid,0,4
7542,Morgan Lee 2542,Consumer,F,45-54,Houston,South,USA,2024-10-24,Gold,Upper-Mid,0,1
7543,Skyler Hall 2543,Consumer,F,55+,Detroit,North,USA,2021-11-25,Silver,Mid,0,2
7544,Riley Walker 2544,Small Business,M,18-24,Boston,East,USA,2025-05-14,Silver,Upper-Mid,0,2
7545,Rowan Davis 2545,Consumer,M,25-34,Washington,East,USA,2024-03-03,Bronze,Mid,0,2
7546,Parker Davis 2546,Consumer,F,35-44,Phoenix,West,USA,2025-10-18,Bronze,Lower-Mid,0,2
7547,Cameron Allen 2547,Consumer,NA,35-44,Cleveland,North,USA,2024-02-02,Platinum,Lower-Mid,0,1
7548,Taylor Hall 2548,Small Business,F,55+,Los Angeles,West,USA,2019-10-19,Gold,Upper-Mid,0,2
7549,Avery Johnson 2549,Consumer,NA,35-44,Minneapolis,North,USA,2023-10-04,Bronze,Mid,0,2
7550,Drew Young 2550,Consumer,M,25-34,Detroit,North,USA,2024-04-17,Platinum,Mid,0,2
7551,Parker Brown 2551,Consumer,F,55+,Detroit,North,USA,2021-12-11,Bronze,Mid,0,1
7552,Casey Wright 2552,Consumer,F,18-24,Philadelphia,East,USA,2025-10-09,Bronze,Mid,0,2
7553,Jamie Johnson 2553,Consumer,M,18-24,Cleveland,North,USA,2024-10-08,Gold,Mid,0,2
7554,Avery Walker 2554,Consumer,NA,18-24,Minneapolis,North,USA,2019-08-13,Silver,Lower-Mid,0,1
7555,Skyler Clark 2555,Home Office,NA,35-44,Miami,South,USA,2023-04-03,Silver,Lower-Mid,0,4
7556,Sam Johnson 2556,Corporate,F,18-24,Los Angeles,West,USA,2025-05-26,Platinum,Low,1,3
7557,Taylor Smith 2557,Consumer,M,18-24,Seattle,West,USA,2022-11-26,Silver,Mid,0,1
7558,Alex Young 2558,Consumer,F,35-44,Houston,South,USA,2024-04-11,Bronze,Mid,0,2
7559,Rowan Young 2559,Corporate,M,35-44,Washington,East,USA,2025-09-20,Silver,Mid,1,2
7560,Taylor Clark 2560,Small Business,F,25-34,Philadelphia,East,USA,2021-11-22,Silver,Lower-Mid,0,2
7561,Morgan Walker 2561,Small Business,M,18-24,Minneapolis,North,USA,2023-02-09,Bronze,Upper-Mid,0,2
7562,Logan Wright 2562,Small Business,M,45-54,Miami,South,USA,2025-10-26,Silver,Mid,1,4
7563,Logan Johnson 2563,Consumer,M,25-34,Minneapolis,North,USA,2019-07-10,Gold,Mid,0,2
7564,Skyler Allen 2564,Consumer,F,35-44,Los Angeles,West,USA,2021-05-16,Platinum,Upper-Mid,0,2
7565,Rowan Clark 2565,Small Business,M,25-34,Atlanta,South,USA,2022-09-16,Bronze,Mid,1,1
7566,Sam Lee 2566,Small Business,M,45-54,Philadelphia,East,USA,2020-03-23,Bronze,Low,1,1
7567,Riley Lewis 2567,Home Office,NA,25-34,New York,East,USA,2024-09-26,Silver,Mid,0,3
7568,Sam Scott 2568,Consumer,NA,25-34,Houston,South,USA,2024-08-10,Silver,Low,0,2
7569,Drew Hall 2569,Corporate,F,55+,Atlanta,South,USA,2019-06-13,Gold,Lower-Mid,1,1
7570,Taylor Smith 2570,Corporate,M,45-54,Washington,East,USA,2022-04-29,Silver,Lower-Mid,1,4
7571,Taylor Johnson 2571,Small Business,M,35-44,Los Angeles,West,USA,2021-11-12,Silver,Mid,1,2
7572,Cameron Walker 2572,Corporate,F,35-44,Boston,East,USA,2025-02-21,Platinum,Mid,1,4
7573,Avery Lee 2573,Consumer,M,25-34,Minneapolis,North,USA,2019-07-14,Gold,Lower-Mid,0,1
7574,Drew Lewis 2574,Consumer,NA,55+,Miami,South,USA,2024-10-24,Silver,Mid,0,4
7575,Riley Clark 2575,Consumer,NA,25-34,Phoenix,West,USA,2024-01-26,Gold,High,0,1
7576,Cameron Lee 2576,Home Office,NA,55+,Chicago,North,USA,2021-05-22,Silver,Upper-Mid,0,1
7577,Avery Clark 2577,Consumer,NA,55+,Washington,East,USA,2025-07-09,Bronze,Mid,0,1
7578,Riley Scott 2578,Consumer,NA,25-34,Chicago,North,USA,2022-04-21,Silver,Lower-Mid,0,2
7579,Cameron Johnson 2579,Consumer,M,25-34,Washington,East,USA,2023-07-05,Bronze,Lower-Mid,0,4
7580,Casey Clark 2580,Consumer,NA,25-34,Cleveland,North,USA,2019-05-04,Gold,High,0,1
7581,Avery Young 2581,Small Business,M,25-34,Detroit,North,USA,2019-08-05,Bronze,Mid,1,3
7582,Rowan Young 2582,Consumer,F,25-34,Los Angeles,West,USA,2024-02-14,Gold,Mid,0,1
7583,Jordan Brown 2583,Consumer,NA,45-54,Chicago,North,USA,2024-07-06,Silver,Lower-Mid,0,4
7584,Sam King 2584,Consumer,M,25-34,Cleveland,North,USA,2024-09-22,Bronze,Mid,0,1
7585,Riley Johnson 2585,Small Business,NA,55+,Seattle,West,USA,2020-11-07,Silver,Mid,1,1
7586,Parker King 2586,Home Office,NA,25-34,Detroit,North,USA,2025-07-20,Bronze,High,0,3
7587,Jamie Allen 2587,Corporate,NA,45-54,Washington,East,USA,2020-12-20,Silver,Upper-Mid,1,3
7588,Sam Lee 2588,Small Business,F,25-34,Washington,East,USA,2021-06-21,Gold,Lower-Mid,1,2
7589,Logan Scott 2589,Small Business,F,25-34,Los Angeles,West,USA,2020-10-14,Platinum,Lower-Mid,1,2
7590,Avery Green 2590,Consumer,NA,35-44,Seattle,West,USA,2023-05-14,Bronze,High,0,2
7591,Parker Walker 2591,Consumer,NA,25-34,Boston,East,USA,2019-04-30,Gold,Lower-Mid,0,2
7592,Drew Davis 2592,Corporate,M,55+,Phoenix,West,USA,2019-01-30,Silver,Mid,0,1
7593,Sam Green 2593,Consumer,M,25-34,Philadelphia,East,USA,2020-06-12,Gold,Upper-Mid,0,2
7594,Morgan Clark 2594,Consumer,NA,25-34,Chicago,North,USA,2025-07-20,Silver,Low,0,1
7595,Rowan Scott 2595,Small Business,F,25-34,San Francisco,West,USA,2022-11-11,Gold,Upper-Mid,1,1
7596,Jamie Lee 2596,Consumer,M,25-34,Atlanta,South,USA,2022-04-04,Platinum,Mid,0,3
7597,Avery Young 2597,Small Business,F,25-34,Miami,South,USA,2020-03-01,Silver,High,1,4
7598,Drew Davis 2598,Corporate,M,45-54,Washington,East,USA,2024-02-29,Bronze,Mid,1,4
7599,Riley Hall 2599,Consumer,NA,55+,Los Angeles,West,USA,2021-12-19,Gold,Mid,0,3
7600,Skyler Scott 2600,Small Business,F,55+,Houston,South,USA,2020-10-29,Bronze,Mid,1,2
7601,Drew Lewis 2601,Consumer,F,25-34,Los Angeles,West,USA,2021-12-08,Platinum,Mid,0,2
7602,Alex Walker 2602,Consumer,M,18-24,Boston,East,USA,2025-03-23,Silver,Lower-Mid,0,1
7603,Morgan Allen 2603,Small Business,NA,18-24,Detroit,North,USA,2020-04-25,Bronze,High,1,4
7604,Morgan Clark 2604,Consumer,M,35-44,San Francisco,West,USA,2019-08-07,Bronze,Upper-Mid,0,3
7605,Alex Johnson 2605,Consumer,M,45-54,Chicago,North,USA,2021-04-26,Silver,Upper-Mid,0,1
7606,Rowan Young 2606,Consumer,M,35-44,Phoenix,West,USA,2024-09-26,Gold,Low,0,1
7607,Rowan Allen 2607,Corporate,M,35-44,Seattle,West,USA,2025-07-09,Silver,Lower-Mid,1,2
7608,Alex Green 2608,Home Office,M,25-34,Philadelphia,East,USA,2021-09-10,Silver,Mid,0,2
7609,Parker Clark 2609,Consumer,M,55+,Cleveland,North,USA,2025-04-09,Bronze,Lower-Mid,0,1
7610,Rowan Green 2610,Small Business,M,25-34,Boston,East,USA,2019-09-10,Platinum,Upper-Mid,1,2
7611,Sam Johnson 2611,Consumer,F,35-44,Dallas,South,USA,2021-01-27,Bronze,Upper-Mid,0,2
7612,Alex Wright 2612,Consumer,F,18-24,Philadelphia,East,USA,2020-07-09,Silver,Mid,0,2
7613,Parker King 2613,Consumer,NA,25-34,Washington,East,USA,2019-08-21,Bronze,Upper-Mid,0,2
7614,Jordan Wright 2614,Small Business,F,45-54,Houston,South,USA,2022-03-11,Gold,Lower-Mid,1,1
7615,Rowan Scott 2615,Consumer,F,35-44,Miami,South,USA,2020-01-05,Bronze,Upper-Mid,0,3
7616,Rowan Lee 2616,Small Business,M,35-44,Minneapolis,North,USA,2022-07-22,Silver,Low,0,4
7617,Logan Green 2617,Consumer,NA,25-34,Seattle,West,USA,2020-09-22,Bronze,Mid,0,1
7618,Riley King 2618,Consumer,NA,55+,Chicago,North,USA,2021-12-09,Gold,Upper-Mid,0,2
7619,Rowan Allen 2619,Corporate,M,45-54,Houston,South,USA,2024-03-06,Silver,Mid,0,1
7620,Taylor Smith 2620,Small Business,F,35-44,Dallas,South,USA,2021-04-14,Silver,High,0,1
7621,Parker Allen 2621,Consumer,F,35-44,New York,East,USA,2024-12-03,Gold,Mid,0,2
7622,Jordan Scott 2622,Consumer,NA,18-24,Philadelphia,East,USA,2025-06-16,Gold,Low,0,1
7623,Parker King 2623,Consumer,NA,25-34,Houston,South,USA,2023-12-17,Platinum,Lower-Mid,0,2
7624,Riley Green 2624,Consumer,NA,55+,Phoenix,West,USA,2019-10-11,Platinum,Low,0,4
7625,Cameron Hall 2625,Corporate,M,25-34,Dallas,South,USA,2022-08-08,Gold,Low,0,1
7626,Morgan Davis 2626,Small Business,M,35-44,Dallas,South,USA,2023-10-27,Bronze,Mid,0,2
7627,Jamie Walker 2627,Consumer,M,25-34,Seattle,West,USA,2020-09-20,Bronze,Upper-Mid,0,2
7628,Logan King 2628,Small Business,F,18-24,Dallas,South,USA,2019-04-17,Gold,Mid,1,2
7629,Drew Young 2629,Corporate,NA,55+,Chicago,North,USA,2019-08-13,Bronze,Upper-Mid,1,4
7630,Skyler Allen 2630,Small Business,M,45-54,Detroit,North,USA,2021-04-22,Bronze,Mid,1,1
7631,Drew Scott 2631,Home Office,M,25-34,Washington,East,USA,2025-10-12,Bronze,Upper-Mid,0,4
7632,Alex Smith 2632,Corporate,M,18-24,Houston,South,USA,2022-07-27,Silver,Low,0,2
7633,Parker Lewis 2633,Corporate,F,25-34,Minneapolis,North,USA,2021-06-04,Bronze,Upper-Mid,1,2
7634,Jamie Hall 2634,Consumer,NA,35-44,Seattle,West,USA,2021-02-28,Silver,Mid,0,1
7635,Avery Lee 2635,Small Business,F,35-44,New York,East,USA,2022-08-24,Platinum,Upper-Mid,0,2
7636,Drew Johnson 2636,Consumer,F,35-44,Philadelphia,East,USA,2020-04-13,Gold,High,0,3
7637,Taylor Wright 2637,Consumer,F,25-34,Atlanta,South,USA,2025-01-31,Silver,Lower-Mid,0,2
7638,Drew Young 2638,Small Business,F,25-34,Miami,South,USA,2021-09-12,Silver,Low,1,2
7639,Casey Lewis 2639,Consumer,M,35-44,Seattle,West,USA,2024-05-18,Platinum,Lower-Mid,0,2
7640,Casey Brown 2640,Consumer,F,35-44,Los Angeles,West,USA,2022-11-14,Gold,Mid,0,2
7641,Parker Davis 2641,Consumer,F,35-44,Chicago,North,USA,2020-03-30,Gold,Lower-Mid,0,3
7642,Jordan King 2642,Consumer,M,45-54,Washington,East,USA,2023-04-03,Gold,Low,0,2
7643,Cameron Smith 2643,Consumer,F,55+,Chicago,North,USA,2019-11-08,Bronze,Mid,0,2
7644,Jamie Young 2644,Consumer,M,25-34,Minneapolis,North,USA,2022-12-07,Platinum,Lower-Mid,0,2
7645,Riley Green 2645,Consumer,F,35-44,Miami,South,USA,2020-01-02,Platinum,Upper-Mid,0,1
7646,Sam Scott 2646,Consumer,NA,25-34,Philadelphia,East,USA,2023-08-08,Gold,Low,0,1
7647,Casey Young 2647,Consumer,F,25-34,Chicago,North,USA,2020-09-05,Platinum,High,0,2
7648,Jamie Johnson 2648,Corporate,NA,45-54,Seattle,West,USA,2023-12-28,Gold,Upper-Mid,1,2
7649,Sam Scott 2649,Home Office,NA,35-44,New York,East,USA,2019-03-29,Platinum,Mid,0,1
7650,Cameron Clark 2650,Corporate,F,35-44,Cleveland,North,USA,2019-10-13,Bronze,Upper-Mid,1,4
7651,Parker Young 2651,Consumer,M,35-44,Detroit,North,USA,2021-02-12,Gold,High,0,3
7652,Taylor Wright 2652,Corporate,M,55+,Chicago,North,USA,2022-09-16,Gold,Mid,1,1
7653,Skyler King 2653,Consumer,M,25-34,Atlanta,South,USA,2022-09-10,Bronze,Upper-Mid,0,4
7654,Taylor Walker 2654,Small Business,M,25-34,Seattle,West,USA,2019-02-01,Platinum,Low,1,3
7655,Riley Walker 2655,Consumer,NA,35-44,Cleveland,North,USA,2022-03-11,Silver,Lower-Mid,0,1
7656,Jamie Brown 2656,Small Business,NA,25-34,New York,East,USA,2020-10-26,Silver,High,1,2
7657,Avery Smith 2657,Consumer,M,35-44,Chicago,North,USA,2020-02-28,Bronze,Upper-Mid,0,1
7658,Jordan King 2658,Consumer,NA,25-34,Washington,East,USA,2022-01-13,Gold,Upper-Mid,0,4
7659,Cameron Scott 2659,Consumer,M,25-34,Philadelphia,East,USA,2021-10-01,Bronze,Mid,0,1
7660,Rowan Hall 2660,Consumer,M,45-54,Houston,South,USA,2023-07-19,Silver,Mid,0,2
7661,Casey Green 2661,Home Office,M,25-34,Dallas,South,USA,2024-02-13,Platinum,Mid,0,3
7662,Jamie Johnson 2662,Small Business,NA,45-54,Boston,East,USA,2024-04-03,Platinum,Mid,1,2
7663,Skyler Johnson 2663,Consumer,F,55+,Chicago,North,USA,2020-05-03,Bronze,High,0,1
7664,Skyler Scott 2664,Home Office,NA,25-34,Los Angeles,West,USA,2025-06-19,Silver,Upper-Mid,0,1
7665,Jamie Scott 2665,Consumer,NA,35-44,Washington,East,USA,2025-02-16,Gold,Upper-Mid,0,4
7666,Jamie Young 2666,Consumer,M,55+,Houston,South,USA,2025-04-10,Silver,High,0,2
7667,Parker Green 2667,Consumer,F,35-44,Chicago,North,USA,2022-10-27,Bronze,Lower-Mid,0,1
7668,Taylor Wright 2668,Corporate,F,25-34,Chicago,North,USA,2025-05-30,Platinum,Low,1,2
7669,Sam Green 2669,Consumer,NA,45-54,Detroit,North,USA,2025-02-27,Platinum,Upper-Mid,0,2
7670,Riley Lewis 2670,Consumer,NA,35-44,Washington,East,USA,2020-03-20,Gold,Low,0,1
7671,Jamie Allen 2671,Small Business,F,35-44,Los Angeles,West,USA,2021-10-04,Silver,Upper-Mid,1,2
7672,Skyler Brown 2672,Small Business,F,18-24,Phoenix,West,USA,2019-05-24,Silver,Upper-Mid,1,1
7673,Jamie Lewis 2673,Corporate,M,45-54,Boston,East,USA,2025-01-24,Silver,Mid,1,2
7674,Logan Davis 2674,Small Business,NA,45-54,New York,East,USA,2022-10-25,Silver,Mid,1,2
7675,Parker Lee 2675,Small Business,NA,18-24,New York,East,USA,2025-07-28,Bronze,Mid,1,4
7676,Logan Lee 2676,Consumer,F,18-24,Detroit,North,USA,2023-11-27,Platinum,Mid,0,4
7677,Drew King 2677,Consumer,M,35-44,Dallas,South,USA,2021-11-13,Bronze,High,0,2
7678,Skyler Green 2678,Consumer,NA,45-54,San Francisco,West,USA,2024-03-05,Gold,Upper-Mid,0,3
7679,Jordan Lewis 2679,Consumer,NA,25-34,Cleveland,North,USA,2020-08-31,Bronze,Mid,0,2
7680,Parker Brown 2680,Consumer,M,45-54,Detroit,North,USA,2025-06-12,Silver,Low,0,3
7681,Cameron Wright 2681,Consumer,M,35-44,Boston,East,USA,2021-05-05,Bronze,Mid,0,1
7682,Sam King 2682,Consumer,M,25-34,Boston,East,USA,2024-10-29,Bronze,Lower-Mid,0,3
7683,Taylor Clark 2683,Corporate,NA,25-34,Miami,South,USA,2019-05-25,Bronze,Lower-Mid,1,3
7684,Skyler Davis 2684,Consumer,F,35-44,Chicago,North,USA,2021-10-25,Platinum,Low,0,3
7685,Morgan Green 2685,Consumer,F,35-44,Minneapolis,North,USA,2025-01-10,Gold,Mid,0,2
